2024-06-30 23:21:23,774 [INFO   ] No DB found at data_collection_analysis_tutorial.db, creating a new DB!
2024-07-01 20:10:02,548 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,549 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,549 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,550 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,550 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,551 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,552 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,553 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,554 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,555 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,556 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,557 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,557 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,558 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,559 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,559 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,560 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,560 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,561 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,561 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,562 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,562 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,563 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,563 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,564 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,565 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,566 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,567 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,567 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,568 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,569 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,570 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,571 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,572 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,573 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,573 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,574 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,575 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,575 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,576 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,577 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,577 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,580 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,581 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,582 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,583 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,583 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,584 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,585 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,585 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,586 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,587 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,588 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,589 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,590 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,591 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,591 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,592 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,593 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,593 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,594 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,594 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,595 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,596 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,596 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,597 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,597 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,598 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,599 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,600 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,600 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,601 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,601 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,602 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,603 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,603 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,604 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,604 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,605 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,605 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,606 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,606 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,607 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,608 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,609 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,610 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,610 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,612 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,613 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,614 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,616 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,616 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,617 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,618 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,618 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,619 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,619 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,620 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,620 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,621 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,621 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,622 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,622 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,623 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,623 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,624 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,625 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,625 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,626 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,626 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,627 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,627 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,628 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,629 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,629 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,630 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,630 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,631 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,633 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,634 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,634 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,634 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,635 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,636 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,636 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,637 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,637 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,638 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,638 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,638 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,639 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,639 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,640 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,640 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,641 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,641 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,642 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,642 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,643 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,643 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,644 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,645 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,645 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,646 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,650 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,650 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,651 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,652 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,652 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,653 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,653 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,654 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,655 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,656 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,656 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,657 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,658 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,658 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,659 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,659 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,660 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,661 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,661 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,662 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,663 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,664 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,664 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,665 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,666 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,667 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,668 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,668 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,669 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,670 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,671 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,671 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,672 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,672 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,673 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,674 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,674 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,675 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,675 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,676 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,676 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,677 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,677 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,678 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,678 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,679 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,680 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,680 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,681 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,681 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,682 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,682 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,683 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,683 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,684 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,684 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,685 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,685 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,686 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,686 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,687 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,687 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,688 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,688 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,689 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,689 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,690 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,690 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,690 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,691 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,691 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,692 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,692 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,693 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,693 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,694 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,694 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,695 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,695 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,696 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,696 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,697 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,697 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,698 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,698 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,699 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,699 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,700 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,700 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,701 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,701 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,701 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,702 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,702 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,703 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,703 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,704 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,704 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,705 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,706 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,706 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,707 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,707 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,708 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,709 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,710 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,710 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,714 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,715 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,715 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,716 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,716 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,717 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,717 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,718 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,718 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,719 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,720 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,720 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,721 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,721 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,722 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,722 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,723 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,723 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,724 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,724 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,725 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,725 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,726 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,726 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,727 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,727 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,728 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,728 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,729 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,729 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,730 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,730 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,731 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,731 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,732 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,732 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,732 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,733 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,734 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,734 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,735 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,735 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,736 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,736 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,737 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,737 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,737 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,738 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,738 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,739 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,739 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,740 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,740 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,741 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,741 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,742 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,742 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,743 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,743 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,744 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,744 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,745 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,745 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,746 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,747 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,748 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,748 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,749 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,750 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,750 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,751 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,752 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,752 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,753 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,753 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,754 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,754 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,755 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,755 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,756 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,756 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,757 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,758 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,758 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,758 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,759 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,759 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,760 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,760 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,761 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,762 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,762 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,763 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,764 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,764 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,764 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,765 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,765 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,766 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,767 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,767 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,768 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,768 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,769 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,769 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,770 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,770 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,771 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,772 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,772 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,773 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,773 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,774 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,774 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,775 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,775 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,776 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,777 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,777 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,777 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,778 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,778 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,779 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,779 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,780 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,780 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,781 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,781 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,782 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,782 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,783 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,783 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,784 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,784 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,785 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,785 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,786 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,786 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,787 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,787 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,787 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,788 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,788 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,789 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,789 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,790 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,790 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,791 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,791 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,792 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,792 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,793 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,793 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,794 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,794 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,795 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,795 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,796 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,796 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,797 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,797 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,798 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,799 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,799 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,800 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,801 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,801 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,802 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,803 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,804 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,804 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,805 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,806 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,807 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,808 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,808 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,809 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,810 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,810 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,811 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,811 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,812 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,812 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,813 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,814 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,814 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,815 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,815 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,816 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,817 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,817 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,818 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,818 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,819 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,820 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,820 [INFO   ] Received msg [ask]
2024-07-01 20:10:02,821 [INFO   ] Received msg [tell]
2024-07-01 20:10:02,821 [INFO   ] Received msg [ask]
